               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.019158,           0.0074617,           0.0055908,             0.99498,             0.98837,             0.99304,             0.85657,            0.013353,           0.0043627,           0.0014142,           0.0093733,           0.0093733,           0.0093733
                  36,            0.019206,           0.0075149,           0.0055983,             0.99327,             0.99123,             0.99319,             0.85788,            0.013368,           0.0043697,           0.0014136,           0.0093369,           0.0093369,           0.0093369
                  37,            0.018863,           0.0073878,           0.0054365,             0.99563,             0.99294,             0.99368,             0.85908,            0.013307,           0.0043449,           0.0013093,           0.0092995,           0.0092995,           0.0092995
                  38,            0.018888,           0.0072779,           0.0054033,             0.99464,             0.99228,             0.99329,             0.86048,            0.013245,           0.0043381,           0.0012727,           0.0092611,           0.0092611,           0.0092611
                  39,            0.018755,           0.0073356,           0.0052551,             0.99364,             0.99104,             0.99317,             0.85944,            0.013205,           0.0043113,            0.001356,           0.0092219,           0.0092219,           0.0092219
                  40,            0.018802,           0.0073551,           0.0053962,             0.99331,             0.99251,             0.99333,              0.8591,            0.013154,           0.0043004,           0.0013715,           0.0091817,           0.0091817,           0.0091817
                  41,            0.018674,           0.0073453,           0.0052963,             0.99397,             0.99168,             0.99325,             0.86199,            0.013113,           0.0043011,            0.001332,           0.0091406,           0.0091406,           0.0091406
                  42,            0.018778,           0.0072514,           0.0053084,             0.99523,             0.99043,             0.99358,             0.86281,            0.013078,           0.0042798,            0.001297,           0.0090986,           0.0090986,           0.0090986
                  43,            0.018771,           0.0073287,           0.0054234,             0.99421,             0.99126,              0.9933,             0.86293,            0.013066,           0.0042695,           0.0012816,           0.0090557,           0.0090557,           0.0090557
                  44,            0.018744,           0.0072876,           0.0052412,             0.99384,             0.99231,             0.99335,             0.86075,            0.013029,           0.0042667,           0.0012682,           0.0090119,           0.0090119,           0.0090119
                  45,            0.018631,           0.0072971,           0.0052092,             0.99614,             0.99117,             0.99342,              0.8611,            0.013025,           0.0042586,           0.0012082,           0.0089673,           0.0089673,           0.0089673
                  46,            0.018516,           0.0073288,           0.0053065,             0.99518,             0.99219,              0.9935,             0.86079,            0.012998,           0.0042476,           0.0011876,           0.0089218,           0.0089218,           0.0089218
                  47,            0.018598,           0.0073152,           0.0051459,             0.99521,             0.99233,             0.99367,             0.86158,            0.013001,           0.0042459,           0.0011734,           0.0088755,           0.0088755,           0.0088755
                  48,            0.018511,           0.0072108,           0.0051084,             0.99533,             0.99252,             0.99372,             0.86234,            0.013006,           0.0042399,           0.0011724,           0.0088283,           0.0088283,           0.0088283
                  49,             0.01859,           0.0072716,           0.0052243,             0.99475,             0.99241,              0.9936,             0.86254,            0.012996,            0.004227,           0.0011854,           0.0087804,           0.0087804,           0.0087804
                  50,            0.018366,           0.0071501,           0.0050879,             0.99458,             0.99212,             0.99353,             0.86315,            0.012973,           0.0042179,           0.0011789,           0.0087316,           0.0087316,           0.0087316
                  51,            0.018407,            0.007257,           0.0050394,             0.99483,             0.99155,              0.9939,             0.86333,            0.012953,           0.0042102,           0.0011839,            0.008682,            0.008682,            0.008682
                  52,            0.018297,           0.0071829,           0.0049224,             0.99535,              0.9916,             0.99394,              0.8628,            0.012937,           0.0042045,           0.0011659,           0.0086316,           0.0086316,           0.0086316
