epoch	train_acc	test_acc
0	0.4414333403110504	0.4469333291053772	0.3651904761791229
1	0.49566665291786194	0.4984666705131531	0.39304763078689575
2	0.5104166865348816	0.513866662979126	0.3968571424484253
3	0.5601833462715149	0.562333345413208	0.44076189398765564
4	0.5823666453361511	0.5809999704360962	0.4511904716491699
5	0.5794166922569275	0.5830000042915344	0.4715714156627655
6	0.6137833595275879	0.6150000095367432	0.4862857162952423
7	0.6423666477203369	0.644599974155426	0.5073809623718262
8	0.6576166749000549	0.6580666899681091	0.5419999957084656
9	0.6828833222389221	0.6830666661262512	0.5431428551673889
10	0.6988833546638489	0.7017333507537842	0.5351904630661011
11	0.7046833038330078	0.7067333459854126	0.5472381114959717
12	0.7290833592414856	0.7293333411216736	0.5555238127708435
13	0.7397500276565552	0.7411999702453613	0.5671904683113098
14	0.7390499711036682	0.7386000156402588	0.5852857232093811
15	0.7616999745368958	0.7617999911308289	0.5869523882865906
16	0.7701333165168762	0.7683333158493042	0.6012380719184875
17	0.7641833424568176	0.7629333138465881	0.5811428427696228
18	0.765500009059906	0.7652666568756104	0.5983809232711792
19	0.7813666462898254	0.7811333537101746	0.587238073348999
20	0.7836499810218811	0.7809333205223083	0.6092857122421265
21	0.7869333624839783	0.7879999876022339	0.6122857332229614
22	0.7904666662216187	0.7922666668891907	0.6117143034934998
23	0.7951666712760925	0.7950000166893005	0.612666666507721
24	0.8009833097457886	0.8046000003814697	0.6129047870635986
25	0.803766667842865	0.8071333169937134	0.6133809685707092
26	0.8081833124160767	0.8059333562850952	0.6315237879753113
27	0.8134999871253967	0.8142666816711426	0.6226190328598022
28	0.8092166781425476	0.8091333508491516	0.6185238361358643
29	0.810283362865448	0.8105999827384949	0.6306666731834412
30	0.8228999972343445	0.8258666396141052	0.6238571405410767
31	0.8228499889373779	0.8233333230018616	0.6364285945892334
32	0.8279666900634766	0.8288000226020813	0.6467142701148987
33	0.8218166828155518	0.8238000273704529	0.6441904902458191
34	0.8396000266075134	0.8414000272750854	0.6465238332748413
35	0.8316666483879089	0.8321333527565002	0.6418571472167969
36	0.8289999961853027	0.8303999900817871	0.6456666588783264
37	0.8369333148002625	0.8360666632652283	0.6400476098060608
38	0.8478500247001648	0.8460666537284851	0.6481428742408752
39	0.8377333283424377	0.8365333080291748	0.6580952405929565
40	0.8475333452224731	0.8468000292778015	0.6493333578109741
41	0.8527166843414307	0.8517333269119263	0.6371904611587524
42	0.8506666421890259	0.8508666753768921	0.6462380886077881
43	0.8514000177383423	0.8505333065986633	0.6403809785842896
44	0.8560666441917419	0.8576666712760925	0.6490952372550964
45	0.8607666492462158	0.8604666590690613	0.6701428294181824
46	0.8652833104133606	0.8632000088691711	0.6668094992637634
47	0.8547000288963318	0.8533333539962769	0.6740000247955322
48	0.8600666522979736	0.8581333160400391	0.6641428470611572
49	0.8652833104133606	0.8636000156402588	0.661809504032135
50	0.8725166916847229	0.8699333071708679	0.6713809370994568
51	0.8759666681289673	0.8737333416938782	0.6704285740852356
52	0.863349974155426	0.8646666407585144	0.6865237951278687
53	0.8736333250999451	0.8693333268165588	0.6742857098579407
54	0.8704833388328552	0.8697333335876465	0.6860952377319336
55	0.8668500185012817	0.862933337688446	0.6911428570747375
56	0.8843833208084106	0.8845333456993103	0.7010952234268188
57	0.8853499889373779	0.8856666684150696	0.6911428570747375
58	0.8858500123023987	0.8841999769210815	0.6960476040840149
59	0.8836666941642761	0.8810666799545288	0.6921904683113098
60	0.8880833387374878	0.8884666562080383	0.7055237889289856
61	0.8890166878700256	0.8849999904632568	0.6954761743545532
62	0.8830666542053223	0.8833333253860474	0.6915714144706726
63	0.8953333497047424	0.8947333097457886	0.6976190209388733
64	0.8934500217437744	0.8916666507720947	0.69647616147995
65	0.8922500014305115	0.890999972820282	0.7008095383644104
66	0.8915666937828064	0.8894000053405762	0.6993809342384338
67	0.9039833545684814	0.9025333523750305	0.7058571577072144
68	0.8986499905586243	0.8991333246231079	0.7021904587745667
69	0.8980666399002075	0.8964666724205017	0.7117142677307129
70	0.8897666931152344	0.8899999856948853	0.7185714244842529
71	0.9061499834060669	0.9061333537101746	0.718666672706604
72	0.9034500122070312	0.9025999903678894	0.7120952606201172
73	0.8928333520889282	0.8914666771888733	0.7086190581321716
74	0.8969166874885559	0.8949999809265137	0.7009999752044678
75	0.9082666635513306	0.9058666825294495	0.7074285745620728
76	0.8948833346366882	0.8928666710853577	0.7310952544212341
77	0.9103333353996277	0.9092666506767273	0.7330952286720276
78	0.9109833240509033	0.9103333353996277	0.7259523868560791
79	0.9075000286102295	0.9066666960716248	0.7300000190734863
80	0.8999166488647461	0.8991333246231079	0.7108095288276672
81	0.9122499823570251	0.9110000133514404	0.7161428332328796
82	0.9110833406448364	0.9103333353996277	0.735619068145752
83	0.9158833622932434	0.9158666729927063	0.7373809814453125
84	0.9169333577156067	0.9174666404724121	0.7305238246917725
85	0.9053999781608582	0.9058666825294495	0.7330952286720276
86	0.9063666462898254	0.9043999910354614	0.7124285697937012
87	0.919700026512146	0.9185333251953125	0.7223809361457825
88	0.9199000000953674	0.9185333251953125	0.7372857332229614
89	0.9216333627700806	0.9200000166893005	0.7349523901939392
90	0.9170500040054321	0.9149333238601685	0.7374285459518433
91	0.9211666584014893	0.9197333455085754	0.7319999933242798
92	0.9220666885375977	0.92166668176651	0.7482380867004395
93	0.9205499887466431	0.9200000166893005	0.739476203918457
94	0.9266666769981384	0.9272000193595886	0.7518571615219116
95	0.9229666590690613	0.9224666953086853	0.7448095083236694
96	0.9162499904632568	0.9164000153541565	0.7499523758888245
97	0.9270333051681519	0.9274666905403137	0.7434285879135132
98	0.9308000206947327	0.9295333623886108	0.7397142648696899
99	0.9293833374977112	0.9297999739646912	0.7433333396911621
100	0.9327333569526672	0.9318666458129883	0.748285710811615
101	0.9261999726295471	0.9260666370391846	0.7362381219863892
102	0.9167666435241699	0.9179999828338623	0.7473333477973938
103	0.9278166890144348	0.9244666695594788	0.7227143049240112
104	0.9274166822433472	0.9279999732971191	0.7506190538406372
105	0.9298999905586243	0.9300666451454163	0.7535714507102966
106	0.9278833270072937	0.9293333292007446	0.7464761734008789
107	0.9292333126068115	0.9280666708946228	0.7468095421791077
108	0.9391166567802429	0.9373999834060669	0.7549999952316284
109	0.9296666383743286	0.9298666715621948	0.7524285912513733
110	0.9369999766349792	0.9337999820709229	0.7522380948066711
111	0.9194333553314209	0.9171333312988281	0.7135714292526245
112	0.9330833554267883	0.9318000078201294	0.7524285912513733
113	0.920199990272522	0.9209333062171936	0.7516666650772095
114	0.9353500008583069	0.9350000023841858	0.7482380867004395
115	0.9375	0.9353333115577698	0.7450476288795471
116	0.9352333545684814	0.9354000091552734	0.7507619261741638
117	0.9376500248908997	0.9368000030517578	0.7572857141494751
118	0.9156833291053772	0.9142666459083557	0.7346190214157104
119	0.9380666613578796	0.9375333189964294	0.7490476369857788
120	0.933733344078064	0.9341333508491516	0.7600476145744324
121	0.935616672039032	0.9352666735649109	0.742904782295227
122	0.9374666810035706	0.9377999901771545	0.7635238170623779
123	0.9374499917030334	0.9372000098228455	0.7532380819320679
124	0.9354166388511658	0.9344666600227356	0.7571428418159485
125	0.942550003528595	0.9398666620254517	0.7555714249610901
126	0.9446666836738586	0.9430000185966492	0.767047643661499
127	0.9370833039283752	0.9359999895095825	0.7628095149993896
128	0.9420999884605408	0.9416000247001648	0.7647619247436523
129	0.9337499737739563	0.9326000213623047	0.739380955696106
130	0.937166690826416	0.9379333257675171	0.7631428837776184
131	0.9437500238418579	0.9427333474159241	0.7542380690574646
132	0.939216673374176	0.9378666877746582	0.7540952563285828
133	0.9454833269119263	0.9450666904449463	0.7554285526275635
134	0.9366999864578247	0.9366666674613953	0.7590952515602112
135	0.9438333511352539	0.9433333277702332	0.7625714540481567
136	0.9458333253860474	0.9459333419799805	0.763619065284729
137	0.9390166401863098	0.9386666417121887	0.760619044303894
138	0.9377166628837585	0.9389333128929138	0.7501428723335266
139	0.9363499879837036	0.9356666803359985	0.7559047341346741
140	0.9369500279426575	0.935533344745636	0.760619044303894
141	0.9363333582878113	0.9330666661262512	0.7575713992118835
142	0.9328833222389221	0.9333999752998352	0.7643333077430725
143	0.9429833292961121	0.9421333074569702	0.7681905031204224
144	0.9433833360671997	0.9444666504859924	0.7615714073181152
145	0.9381333589553833	0.9366666674613953	0.7610476016998291
146	0.9478833079338074	0.9473999738693237	0.7603333592414856
147	0.9386833310127258	0.9377333521842957	0.7512381076812744
148	0.9467833042144775	0.9461333155632019	0.7620000243186951
149	0.9451000094413757	0.9447333216667175	0.7642381191253662
150	0.9454333186149597	0.9473999738693237	0.7582857012748718
151	0.9491166472434998	0.9484000205993652	0.7702381014823914
152	0.9405166506767273	0.9388666749000549	0.7662857174873352
153	0.9517833590507507	0.9508666396141052	0.7639999985694885
154	0.9449499845504761	0.9444666504859924	0.7577142715454102
155	0.9421666860580444	0.9426000118255615	0.7678095102310181
156	0.9433500170707703	0.9432666897773743	0.7612857222557068
157	0.9503999948501587	0.9491333365440369	0.7752380967140198
158	0.9397000074386597	0.9390666484832764	0.7596666812896729
159	0.9460333585739136	0.9444666504859924	0.763952374458313
160	0.947616696357727	0.9459999799728394	0.7654285430908203
161	0.9476333260536194	0.9477333426475525	0.762666642665863
162	0.9522500038146973	0.951533317565918	0.7740476131439209
163	0.9426166415214539	0.9417333602905273	0.7615237832069397
164	0.9540500044822693	0.9542666673660278	0.760952353477478
165	0.9543499946594238	0.9521999955177307	0.7636666893959045
166	0.9482666850090027	0.9480000138282776	0.7644285559654236
167	0.9423999786376953	0.9399333596229553	0.7524762153625488
168	0.9471333622932434	0.9443333148956299	0.7620952129364014
169	0.9491833448410034	0.9477333426475525	0.7692857384681702
170	0.9465500116348267	0.9450666904449463	0.7611904740333557
171	0.95128333568573	0.9496666789054871	0.7764762043952942
172	0.9503999948501587	0.9496666789054871	0.7639999985694885
173	0.9556333422660828	0.9540666937828064	0.7599523663520813
174	0.9514666795730591	0.949733316898346	0.7699047327041626
175	0.9502166509628296	0.9492666721343994	0.7588571310043335
176	0.951116681098938	0.9502666592597961	0.7628571391105652
177	0.9483333230018616	0.9480000138282776	0.7719047665596008
178	0.9539499878883362	0.9513333439826965	0.7659047842025757
179	0.9468500018119812	0.9467333555221558	0.7603333592414856
180	0.9524333477020264	0.9505333304405212	0.7671904563903809
181	0.953416645526886	0.9520666599273682	0.7750476002693176
182	0.9436833262443542	0.9421333074569702	0.7660475969314575
183	0.9510666728019714	0.9488666653633118	0.7661904692649841
184	0.955049991607666	0.9534000158309937	0.7616666555404663
185	0.9542999863624573	0.9527333378791809	0.7700952291488647
186	0.9529333114624023	0.9531999826431274	0.7633809447288513
187	0.9547666907310486	0.955133318901062	0.7752380967140198
188	0.9544166922569275	0.9521333575248718	0.7637618780136108
189	0.9513833522796631	0.951533317565918	0.7624762058258057
190	0.9564499855041504	0.9561333060264587	0.7686190605163574
191	0.9441999793052673	0.9430666565895081	0.7716666460037231
192	0.949483335018158	0.9465333223342896	0.7705237865447998
193	0.9499666690826416	0.9480666518211365	0.760952353477478
194	0.9545000195503235	0.9544666409492493	0.7713333368301392
195	0.9527666568756104	0.9509333372116089	0.7603809237480164
196	0.9575499892234802	0.9556000232696533	0.7664762139320374
197	0.9491666555404663	0.9492666721343994	0.7503809332847595
198	0.9482666850090027	0.9477333426475525	0.7653809785842896
199	0.9517999887466431	0.9503999948501587	0.767047643661499
200	0.9531333446502686	0.953000009059906	0.7755714058876038
201	0.9557999968528748	0.9579333066940308	0.7590952515602112
202	0.9553499817848206	0.9530666470527649	0.7717618942260742
203	0.9561499953269958	0.9560666680335999	0.7663809657096863
204	0.9562166929244995	0.9541333317756653	0.7577142715454102
205	0.9577999711036682	0.9573333263397217	0.772428572177887
206	0.9556666612625122	0.9552666544914246	0.7711904644966125
207	0.9580666422843933	0.958133339881897	0.7677618861198425
208	0.9585833549499512	0.9559333324432373	0.7653809785842896
209	0.9556333422660828	0.954800009727478	0.7717142701148987
210	0.9523833394050598	0.9526000022888184	0.7661904692649841
211	0.9465000033378601	0.9456666707992554	0.7570000290870667
212	0.9560999870300293	0.9552666544914246	0.7680952548980713
213	0.9539666771888733	0.9521999955177307	0.7688094973564148
214	0.9581500291824341	0.9577999711036682	0.7612857222557068
215	0.951533317565918	0.949999988079071	0.7705237865447998
216	0.9592166543006897	0.9573333263397217	0.7668571472167969
217	0.9582499861717224	0.9585333466529846	0.7840476036071777
218	0.9587000012397766	0.956933319568634	0.7660952210426331
219	0.9613666534423828	0.9598666429519653	0.7747619152069092
220	0.9542999863624573	0.9531999826431274	0.7723809480667114
221	0.9487500190734863	0.9466666579246521	0.7655237913131714
222	0.9587000012397766	0.9577333331108093	0.7717618942260742
223	0.9595000147819519	0.9589999914169312	0.7740476131439209
224	0.9580166935920715	0.9567333459854126	0.7715714573860168
225	0.9625166654586792	0.9613333344459534	0.777904748916626
226	0.9574999809265137	0.9563999772071838	0.769095242023468
227	0.9603999853134155	0.9613333344459534	0.7780476212501526
228	0.9613666534423828	0.9595333337783813	0.7829999923706055
229	0.9609166383743286	0.9580000042915344	0.776285707950592
230	0.9591333270072937	0.9593333601951599	0.7754762172698975
231	0.9502000212669373	0.9502666592597961	0.7660475969314575
232	0.9625499844551086	0.961733341217041	0.7806666493415833
233	0.9579333066940308	0.9566666483879089	0.7739047408103943
234	0.9617499709129333	0.9594666957855225	0.7781904935836792
235	0.9612666964530945	0.9594666957855225	0.7753809690475464
236	0.9542166590690613	0.9516000151634216	0.7689047455787659
237	0.9612333178520203	0.9594666957855225	0.7715714573860168
238	0.9591166377067566	0.9588000178337097	0.7799047827720642
239	0.9591333270072937	0.9574000239372253	0.782714307308197
240	0.9608166813850403	0.9592666625976562	0.7713809609413147
241	0.9586833119392395	0.9588666558265686	0.7698571681976318
242	0.9615499973297119	0.9601333141326904	0.7772856950759888
243	0.9625333547592163	0.9613999724388123	0.7768571376800537
244	0.9620166420936584	0.9604666829109192	0.7804762125015259
245	0.9584333300590515	0.9571333527565002	0.7731428742408752
246	0.9586499929428101	0.9572666883468628	0.7780476212501526
247	0.9612833261489868	0.9596666693687439	0.7889047861099243
248	0.9599000215530396	0.9580666422843933	0.7739047408103943
249	0.9595333337783813	0.9594666957855225	0.7755237817764282
250	0.9553666710853577	0.9542666673660278	0.7736666798591614
251	0.9545833468437195	0.9521999955177307	0.7697142958641052
252	0.9523000121116638	0.9508000016212463	0.7784761786460876
