epoch	train_acc	test_acc	val_acc
0	0.35928332805633545	0.36059999465942383	0.26380953192710876
1	0.40389999747276306	0.40560001134872437	0.3162856996059418
2	0.4516499936580658	0.4483333230018616	0.3540952503681183
3	0.4843166768550873	0.4845333397388458	0.35609522461891174
4	0.4987500011920929	0.4966000020503998	0.35685715079307556
5	0.526116669178009	0.5275333523750305	0.3764285743236542
6	0.5480333566665649	0.5490666627883911	0.3502380847930908
7	0.5604166388511658	0.5612000226974487	0.379238098859787
8	0.5619333386421204	0.5590000152587891	0.4005238115787506
9	0.6336166858673096	0.6290000081062317	0.4269047677516937
10	0.642549991607666	0.6398000121116638	0.46142858266830444
11	0.6718999743461609	0.6679999828338623	0.45100000500679016
12	0.6503000259399414	0.6459333300590515	0.4491904675960541
13	0.7010999917984009	0.6991333365440369	0.4703333377838135
14	0.6936500072479248	0.692466676235199	0.47371429204940796
15	0.7135000228881836	0.7130666375160217	0.5082380771636963
16	0.7052666544914246	0.699999988079071	0.4869047701358795
17	0.7027000188827515	0.6982666850090027	0.4956190586090088
18	0.7005833387374878	0.6953333616256714	0.5025237798690796
19	0.7384166717529297	0.7363333106040955	0.5198571681976318
20	0.7647333145141602	0.7677333354949951	0.5383809804916382
21	0.7671166658401489	0.7667999863624573	0.5479999780654907
22	0.7483333349227905	0.7458666563034058	0.5529047846794128
23	0.7761833071708679	0.7770000100135803	0.562333345413208
24	0.7513666749000549	0.7532666921615601	0.5475237965583801
25	0.7844499945640564	0.7817999720573425	0.5653809309005737
26	0.7845666408538818	0.7875333428382874	0.5615237951278687
27	0.7882500290870667	0.7886000275611877	0.569523811340332
28	0.7947666645050049	0.7955999970436096	0.5873809456825256
29	0.7991999983787537	0.7991999983787537	0.5669524073600769
30	0.7963500022888184	0.800000011920929	0.5796190500259399
31	0.7965333461761475	0.798466682434082	0.5740476250648499
32	0.7819833159446716	0.7828666567802429	0.5450952649116516
33	0.8043500185012817	0.8091333508491516	0.5632380843162537
34	0.8187166452407837	0.8221333622932434	0.5817142724990845
35	0.8222333192825317	0.8255333304405212	0.5738095045089722
36	0.8134499788284302	0.8181333541870117	0.585095226764679
37	0.822433352470398	0.8279333114624023	0.5840476155281067
38	0.8256333470344543	0.8257333040237427	0.6036666631698608
39	0.8295333385467529	0.8334000110626221	0.5834285616874695
40	0.8256000280380249	0.8307333588600159	0.5877143144607544
41	0.8212000131607056	0.8237333297729492	0.5885714292526245
42	0.8332499861717224	0.8375999927520752	0.5849523544311523
43	0.8278999924659729	0.830133318901062	0.5857619047164917
44	0.8184333443641663	0.8198666572570801	0.6031428575515747
45	0.8294833302497864	0.8335333466529846	0.603857159614563
46	0.8437166810035706	0.8474666476249695	0.5877618789672852
47	0.8411499857902527	0.8450666666030884	0.5926666855812073
48	0.842199981212616	0.8442666530609131	0.6058095097541809
49	0.8404333591461182	0.8425999879837036	0.6077619194984436
