               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.017283,           0.0068165,           0.0047197,             0.99604,             0.99486,             0.99445,             0.86805,            0.012515,           0.0040157,          0.00078789,           0.0076679,           0.0076679,           0.0076679
                  36,            0.017212,           0.0067988,           0.0046936,             0.99592,             0.99508,             0.99444,             0.86807,            0.012502,           0.0040134,          0.00078034,            0.007543,            0.007543,            0.007543
                  37,            0.017212,           0.0067893,           0.0046801,              0.9958,             0.99519,             0.99447,             0.86847,            0.012496,           0.0040079,          0.00077308,            0.007416,            0.007416,            0.007416
                  38,            0.017148,           0.0067804,           0.0046354,             0.99575,             0.99508,             0.99447,             0.86893,            0.012479,           0.0040007,          0.00076797,           0.0072872,           0.0072872,           0.0072872
                  39,            0.017096,           0.0067565,           0.0046143,             0.99601,             0.99508,             0.99449,             0.86863,            0.012481,           0.0040052,          0.00076637,           0.0071566,           0.0071566,           0.0071566
                  40,            0.017059,           0.0067553,           0.0045783,             0.99614,             0.99488,             0.99449,              0.8687,            0.012465,           0.0040003,          0.00076071,           0.0070243,           0.0070243,           0.0070243
                  41,            0.017012,           0.0067252,           0.0045347,             0.99554,              0.9955,             0.99447,             0.86923,            0.012456,           0.0039979,          0.00075528,           0.0068906,           0.0068906,           0.0068906
                  42,            0.016951,           0.0067162,           0.0045202,             0.99601,               0.995,              0.9945,             0.86926,            0.012454,           0.0039954,          0.00075446,           0.0067555,           0.0067555,           0.0067555
                  43,            0.016912,           0.0066985,           0.0044692,             0.99585,             0.99529,             0.99449,             0.86934,            0.012452,           0.0039909,          0.00074512,           0.0066191,           0.0066191,           0.0066191
                  44,            0.016837,           0.0066659,           0.0044225,             0.99604,             0.99508,              0.9945,             0.86963,             0.01243,           0.0039815,          0.00073803,           0.0064816,           0.0064816,           0.0064816
                  45,            0.016799,           0.0066764,            0.004423,             0.99589,             0.99547,              0.9945,             0.86994,            0.012414,           0.0039769,          0.00072773,           0.0063432,           0.0063432,           0.0063432
                  46,            0.016743,           0.0066468,           0.0043768,             0.99562,             0.99574,              0.9945,             0.86993,            0.012412,           0.0039771,          0.00072415,            0.006204,            0.006204,            0.006204
                  47,            0.016692,           0.0066333,           0.0043343,             0.99623,             0.99533,             0.99451,             0.87003,            0.012403,            0.003975,          0.00071911,            0.006064,            0.006064,            0.006064
                  48,             0.01664,           0.0066091,           0.0043226,             0.99621,             0.99534,             0.99449,             0.87009,            0.012401,           0.0039738,          0.00071118,           0.0059235,           0.0059235,           0.0059235
                  49,            0.016571,           0.0065964,            0.004279,             0.99617,             0.99532,             0.99454,             0.87024,            0.012394,           0.0039677,          0.00070674,           0.0057826,           0.0057826,           0.0057826
                  50,            0.016523,           0.0065787,           0.0042456,             0.99636,             0.99513,             0.99453,             0.87015,            0.012386,           0.0039647,           0.0007029,           0.0056413,           0.0056413,           0.0056413
                  51,            0.016482,           0.0065481,           0.0041973,             0.99608,             0.99564,             0.99451,             0.87063,            0.012371,           0.0039596,           0.0006971,              0.0055,              0.0055,              0.0055
                  52,            0.016429,           0.0065367,           0.0041826,             0.99633,             0.99541,             0.99451,              0.8709,            0.012362,           0.0039532,          0.00068787,           0.0053587,           0.0053587,           0.0053587
                  53,            0.016373,           0.0065312,           0.0041492,             0.99602,             0.99561,             0.99448,             0.87124,            0.012337,           0.0039479,          0.00068633,           0.0052174,           0.0052174,           0.0052174
                  54,            0.016286,           0.0065073,            0.004095,             0.99607,             0.99562,             0.99449,             0.87161,            0.012325,           0.0039447,          0.00068592,           0.0050765,           0.0050765,           0.0050765
                  55,            0.016234,           0.0064809,            0.004068,             0.99625,             0.99554,             0.99453,             0.87163,            0.012325,           0.0039444,          0.00067325,            0.004936,            0.004936,            0.004936
                  56,            0.016187,           0.0064732,           0.0040296,             0.99638,             0.99551,             0.99457,              0.8722,            0.012305,           0.0039387,          0.00066724,            0.004796,            0.004796,            0.004796
                  57,            0.016133,           0.0064488,            0.004006,             0.99652,              0.9955,             0.99454,             0.87194,            0.012289,           0.0039319,          0.00065723,           0.0046568,           0.0046568,           0.0046568
                  58,             0.01607,           0.0064385,           0.0039467,             0.99611,             0.99597,             0.99456,             0.87206,            0.012285,            0.003927,          0.00064982,           0.0045184,           0.0045184,           0.0045184
                  59,            0.015994,           0.0064057,           0.0038796,             0.99592,             0.99612,             0.99455,             0.87222,            0.012275,           0.0039242,          0.00064444,           0.0043809,           0.0043809,           0.0043809
                  60,            0.015932,           0.0063746,           0.0038841,              0.9967,             0.99551,             0.99455,             0.87253,            0.012263,           0.0039204,          0.00063521,           0.0042445,           0.0042445,           0.0042445
                  61,            0.015877,           0.0063781,           0.0038453,             0.99652,             0.99569,             0.99454,             0.87267,            0.012248,           0.0039188,          0.00063507,           0.0041094,           0.0041094,           0.0041094
                  62,            0.015798,           0.0063312,           0.0038063,             0.99664,             0.99562,             0.99454,             0.87284,            0.012237,           0.0039145,           0.0006335,           0.0039757,           0.0039757,           0.0039757
                  63,            0.015743,           0.0063219,           0.0037671,             0.99644,              0.9959,             0.99456,              0.8728,            0.012232,           0.0039124,          0.00062352,           0.0038434,           0.0038434,           0.0038434
                  64,            0.015678,            0.006307,            0.003706,             0.99638,             0.99605,             0.99459,             0.87288,            0.012222,           0.0039084,          0.00061032,           0.0037128,           0.0037128,           0.0037128
                  65,            0.015617,           0.0062838,           0.0036731,              0.9962,             0.99626,             0.99457,             0.87339,            0.012203,           0.0038989,          0.00060349,            0.003584,            0.003584,            0.003584
                  66,            0.015541,           0.0062594,           0.0036503,             0.99659,             0.99604,             0.99458,             0.87337,            0.012195,           0.0038938,          0.00059451,            0.003457,            0.003457,            0.003457
                  67,            0.015491,           0.0062304,           0.0036017,             0.99641,             0.99628,             0.99458,             0.87361,            0.012188,           0.0038901,           0.0005905,           0.0033321,           0.0033321,           0.0033321
                  68,            0.015437,            0.006219,           0.0036029,             0.99683,             0.99592,             0.99458,             0.87367,            0.012179,           0.0038848,          0.00058469,           0.0032093,           0.0032093,           0.0032093
                  69,            0.015366,           0.0062005,           0.0035195,             0.99673,             0.99616,             0.99459,             0.87396,            0.012169,           0.0038811,          0.00057243,           0.0030888,           0.0030888,           0.0030888
                  70,            0.015284,           0.0061883,           0.0034672,             0.99681,             0.99608,             0.99457,             0.87425,            0.012153,           0.0038773,          0.00057107,           0.0029706,           0.0029706,           0.0029706
                  71,            0.015224,            0.006165,            0.003452,             0.99619,             0.99665,             0.99454,             0.87464,            0.012139,           0.0038742,          0.00056608,            0.002855,            0.002855,            0.002855
                  72,            0.015159,           0.0061349,           0.0034112,             0.99663,             0.99617,             0.99455,              0.8747,            0.012142,           0.0038747,          0.00056003,           0.0027419,           0.0027419,           0.0027419
                  73,            0.015105,           0.0061114,           0.0033866,             0.99692,             0.99587,             0.99457,              0.8749,            0.012131,           0.0038695,          0.00054906,           0.0026316,           0.0026316,           0.0026316
                  74,            0.015043,            0.006099,           0.0033587,             0.99713,             0.99589,             0.99457,             0.87514,            0.012117,           0.0038656,          0.00053974,           0.0025241,           0.0025241,           0.0025241
                  75,            0.014982,           0.0060627,           0.0032849,             0.99687,              0.9962,             0.99455,              0.8755,            0.012097,           0.0038594,          0.00053597,           0.0024195,           0.0024195,           0.0024195
                  76,            0.014911,           0.0060568,            0.003247,             0.99684,             0.99629,             0.99457,             0.87573,            0.012081,           0.0038543,          0.00053115,            0.002318,            0.002318,            0.002318
                  77,            0.014865,           0.0060369,             0.00325,             0.99648,             0.99673,              0.9946,             0.87576,            0.012075,           0.0038495,           0.0005296,           0.0022196,           0.0022196,           0.0022196
                  78,            0.014774,           0.0060216,           0.0031884,             0.99713,             0.99623,             0.99461,             0.87589,            0.012066,            0.003846,          0.00052029,           0.0021245,           0.0021245,           0.0021245
                  79,            0.014724,           0.0059924,           0.0031626,             0.99661,             0.99658,             0.99461,             0.87609,            0.012059,           0.0038443,           0.0005172,           0.0020327,           0.0020327,           0.0020327
                  80,             0.01466,            0.005975,            0.003106,             0.99698,             0.99633,             0.99463,             0.87641,             0.01204,           0.0038382,          0.00050632,           0.0019443,           0.0019443,           0.0019443
                  81,            0.014607,           0.0059471,           0.0030921,             0.99657,             0.99668,             0.99463,             0.87631,            0.012032,           0.0038353,          0.00050362,           0.0018594,           0.0018594,           0.0018594
                  82,            0.014542,           0.0059329,           0.0030471,             0.99684,             0.99651,             0.99462,             0.87652,            0.012024,           0.0038292,          0.00049422,           0.0017781,           0.0017781,           0.0017781
                  83,            0.014485,           0.0059033,           0.0030296,             0.99698,             0.99647,             0.99462,             0.87671,            0.012015,           0.0038255,          0.00049016,           0.0017005,           0.0017005,           0.0017005
                  84,            0.014438,           0.0059035,           0.0029756,             0.99687,             0.99659,             0.99465,             0.87715,            0.012008,           0.0038229,          0.00048735,           0.0016267,           0.0016267,           0.0016267
                  85,            0.014375,           0.0058837,           0.0029571,             0.99691,             0.99655,             0.99465,             0.87709,            0.012002,           0.0038212,          0.00048323,           0.0015566,           0.0015566,           0.0015566
                  86,             0.01432,           0.0058491,           0.0028996,              0.9966,             0.99703,             0.99463,             0.87737,            0.011988,           0.0038159,          0.00047518,           0.0014905,           0.0014905,           0.0014905
                  87,            0.014265,           0.0058446,           0.0028817,             0.99689,             0.99682,             0.99462,             0.87753,            0.011979,           0.0038151,          0.00046596,           0.0014283,           0.0014283,           0.0014283
                  88,            0.014216,           0.0058283,           0.0028479,             0.99698,             0.99671,             0.99461,             0.87751,            0.011966,           0.0038089,           0.0004637,           0.0013701,           0.0013701,           0.0013701
                  89,            0.014161,           0.0058014,           0.0028311,             0.99722,             0.99648,             0.99463,              0.8777,            0.011958,           0.0038048,          0.00046123,            0.001316,            0.001316,            0.001316
                  90,            0.014134,           0.0058057,           0.0027891,             0.99717,             0.99645,             0.99462,             0.87772,            0.011954,           0.0038034,           0.0004607,            0.001266,            0.001266,            0.001266
                  91,            0.014103,           0.0057922,           0.0027728,             0.99706,             0.99655,             0.99464,             0.87793,            0.011951,           0.0038026,          0.00045258,           0.0012202,           0.0012202,           0.0012202
                  92,            0.014058,           0.0057786,           0.0027686,             0.99726,             0.99628,             0.99464,             0.87812,            0.011948,           0.0038004,          0.00045153,           0.0011787,           0.0011787,           0.0011787
                  93,            0.014015,            0.005753,           0.0027353,             0.99716,             0.99638,             0.99464,             0.87834,            0.011939,              0.0038,          0.00044784,           0.0011414,           0.0011414,           0.0011414
                  94,            0.013984,           0.0057522,           0.0027063,             0.99669,             0.99699,             0.99462,             0.87842,            0.011935,           0.0037958,          0.00044153,           0.0011084,           0.0011084,           0.0011084
                  95,            0.013955,            0.005746,           0.0027083,             0.99687,               0.997,             0.99464,             0.87845,            0.011927,           0.0037933,          0.00043972,           0.0010797,           0.0010797,           0.0010797
                  96,            0.013947,           0.0057358,           0.0026938,             0.99736,             0.99655,             0.99466,             0.87842,            0.011923,           0.0037919,          0.00043756,           0.0010554,           0.0010554,           0.0010554
                  97,            0.013932,           0.0057311,           0.0026807,             0.99699,             0.99694,             0.99466,             0.87864,            0.011919,            0.003791,          0.00043429,           0.0010355,           0.0010355,           0.0010355
                  98,            0.013914,           0.0057307,           0.0026852,             0.99717,             0.99685,             0.99468,             0.87861,            0.011916,           0.0037902,          0.00043165,             0.00102,             0.00102,             0.00102
                  99,            0.013921,           0.0057309,           0.0026818,             0.99706,             0.99693,             0.99467,             0.87887,            0.011911,           0.0037881,          0.00042963,           0.0010089,           0.0010089,           0.0010089
