epoch	train_acc	test_acc	val_acc
0	0.51357501745224	0.5109333395957947	0.3545333445072174
1	0.6136000156402588	0.6121000051498413	0.41145333647727966
2	0.6826416850090027	0.6822666525840759	0.4480400085449219
3	0.746916651725769	0.7490333318710327	0.48181334137916565
4	0.7948916554450989	0.7943666577339172	0.5139999985694885
5	0.8083666563034058	0.8086333274841309	0.5281866788864136
6	0.8465666770935059	0.8481666445732117	0.5829066634178162
7	0.8507416844367981	0.8516666889190674	0.583893358707428
8	0.8614000082015991	0.8622000217437744	0.6041333079338074
9	0.8969749808311462	0.8967999815940857	0.6266133189201355
10	0.9276666641235352	0.9264000058174133	0.6700000166893005
11	0.93402498960495	0.9334333539009094	0.6834533214569092
12	0.9386249780654907	0.9377666711807251	0.6928266882896423
13	0.9485083222389221	0.9473666548728943	0.7129466533660889
14	0.950166642665863	0.9479333162307739	0.7143333554267883
15	0.9531333446502686	0.951533317565918	0.7101333141326904
16	0.9488750100135803	0.9458333253860474	0.7228800058364868
17	0.9550833106040955	0.9531999826431274	0.7388933300971985
18	0.9584916830062866	0.95660001039505	0.7406799793243408
19	0.9577000141143799	0.9556666612625122	0.733240008354187
20	0.9599416851997375	0.9589333534240723	0.7324666380882263
21	0.9584333300590515	0.9565666913986206	0.7368266582489014
22	0.9595666527748108	0.9571999907493591	0.7472800016403198
23	0.9624416828155518	0.9605666399002075	0.746346652507782
24	0.9647416472434998	0.9633333086967468	0.7657600045204163
25	0.9660999774932861	0.9648000001907349	0.7678400278091431
26	0.9639999866485596	0.9618333578109741	0.7585200071334839
27	0.9705583453178406	0.9698666930198669	0.7774800062179565
28	0.9543250203132629	0.9524000287055969	0.7549200057983398
29	0.9673416614532471	0.9665666818618774	0.7873333096504211
30	0.9677249789237976	0.9660000205039978	0.7782400250434875
31	0.9684749841690063	0.9670666456222534	0.7720266580581665
32	0.9572916626930237	0.956166684627533	0.761573314666748
33	0.9725083112716675	0.9714999794960022	0.797706663608551
34	0.9685916900634766	0.9669666886329651	0.7851466536521912
35	0.9677000045776367	0.9664000272750854	0.7649199962615967
36	0.9684749841690063	0.9671333432197571	0.7770533561706543
37	0.9730916619300842	0.9711999893188477	0.7901466488838196
38	0.9699416756629944	0.9686999917030334	0.7908933162689209
39	0.9708999991416931	0.9696666598320007	0.7963200211524963
40	0.9719083309173584	0.9701333045959473	0.7972933053970337
41	0.9734500050544739	0.972266674041748	0.7981866598129272
42	0.9750583171844482	0.9736999869346619	0.8019333481788635
43	0.9748666882514954	0.9739999771118164	0.8124133348464966
44	0.9738916754722595	0.9725333452224731	0.7934399843215942
45	0.9744250178337097	0.9731000065803528	0.7923200130462646
46	0.9760916829109192	0.9744666814804077	0.8216800093650818
47	0.9717833399772644	0.9707666635513306	0.7843066453933716
48	0.9720249772071838	0.9711333513259888	0.7869600057601929
49	0.9764083623886108	0.9747999906539917	0.8015066385269165
50	0.970466673374176	0.9692666530609131	0.7912266850471497
51	0.9765083193778992	0.9753333330154419	0.8167200088500977
52	0.974091649055481	0.972599983215332	0.8120399713516235
53	0.9719083309173584	0.9710666537284851	0.7905600070953369
54	0.9757999777793884	0.9750666618347168	0.8248800039291382
55	0.9759416580200195	0.975266695022583	0.8091466426849365
56	0.9756166934967041	0.9739000201225281	0.8140933513641357
57	0.9758999943733215	0.973966658115387	0.81194669008255
58	0.973716676235199	0.9729999899864197	0.7909200191497803
59	0.9750499725341797	0.9745333194732666	0.8049600124359131
60	0.9749083518981934	0.9737333059310913	0.78684002161026
61	0.9726999998092651	0.9717333316802979	0.7848799824714661
62	0.9735333323478699	0.972766637802124	0.7950666546821594
63	0.9755333065986633	0.9749333262443542	0.8179333209991455
64	0.9757000207901001	0.9747666716575623	0.8044133186340332
65	0.9737750291824341	0.9731000065803528	0.8098933100700378
66	0.9742083549499512	0.9726333618164062	0.7839066386222839
67	0.9739750027656555	0.9735333323478699	0.791106641292572
68	0.9757000207901001	0.9736666679382324	0.7970666885375977
69	0.9757166504859924	0.9755666851997375	0.8143733143806458
70	0.9765833616256714	0.9755333065986633	0.7923333048820496
71	0.9745166897773743	0.9732000231742859	0.7798399925231934
72	0.9749666452407837	0.9740666747093201	0.8091999888420105
73	0.9797000288963318	0.9787999987602234	0.8213333487510681
74	0.9770083427429199	0.9760666489601135	0.8097599744796753
75	0.9762166738510132	0.9764333367347717	0.8189733624458313
76	0.9746249914169312	0.9739000201225281	0.7916399836540222
77	0.9789583086967468	0.9779000282287598	0.8101999759674072
78	0.977733314037323	0.9761999845504761	0.8039466738700867
79	0.9794833064079285	0.9781000018119812	0.8121866583824158
80	0.9792333245277405	0.9781333208084106	0.8179066777229309
81	0.9786083102226257	0.9771666526794434	0.8040800094604492
82	0.9785166382789612	0.9778333306312561	0.8113333582878113
83	0.9736833572387695	0.9726999998092651	0.7939866781234741
84	0.9777916669845581	0.9771999716758728	0.8066266775131226
85	0.9776416420936584	0.9763333201408386	0.8038266897201538
86	0.9777833223342896	0.9771000146865845	0.8129733204841614
87	0.9760749936103821	0.9744666814804077	0.7830133438110352
88	0.9800249934196472	0.9791333079338074	0.8152666687965393
89	0.9787750244140625	0.9778333306312561	0.8062933087348938
90	0.9779083132743835	0.9766666889190674	0.8059866428375244
91	0.979491651058197	0.9782666563987732	0.8106666803359985
92	0.9741416573524475	0.9736666679382324	0.770359992980957
93	0.977400004863739	0.9764666557312012	0.8069733381271362
94	0.9798416495323181	0.9791666865348816	0.822106659412384
95	0.9776833057403564	0.9763000011444092	0.7985600233078003
96	0.979491651058197	0.9786666631698608	0.8021466732025146
97	0.9774666428565979	0.9766333103179932	0.8074399828910828
98	0.9778916835784912	0.9768000245094299	0.8056933283805847
99	0.979033350944519	0.9775333404541016	0.8090000152587891
100	0.9799416661262512	0.9789333343505859	0.8253066539764404
101	0.9797750115394592	0.9787999987602234	0.8104666471481323
102	0.9746416807174683	0.9735000133514404	0.790120005607605
103	0.9788249731063843	0.9778666496276855	0.813480019569397
104	0.9775833487510681	0.9762666821479797	0.811626672744751
105	0.9782833456993103	0.9771000146865845	0.8056399822235107
106	0.981083333492279	0.9806333184242249	0.8166133165359497
107	0.9794999957084656	0.9779333472251892	0.8050000071525574
108	0.9775583148002625	0.9769666790962219	0.8058133125305176
109	0.9804499745368958	0.9797333478927612	0.824346661567688
110	0.9798750281333923	0.9794333577156067	0.8202133178710938
111	0.9809499979019165	0.9800666570663452	0.8246533274650574
112	0.979533314704895	0.9789999723434448	0.8216133117675781
113	0.9795916676521301	0.9787333607673645	0.7987200021743774
114	0.9743000268936157	0.9728333353996277	0.795906662940979
115	0.9782333374023438	0.977233350276947	0.8151866793632507
116	0.9783416390419006	0.9771666526794434	0.8024266958236694
117	0.9770749807357788	0.9762333035469055	0.802839994430542
118	0.979491651058197	0.9784666895866394	0.8066400289535522
119	0.9770083427429199	0.975933313369751	0.7940266728401184
