epoch	train_acc	test_acc	val_acc
0	0.2605833411216736	0.2574666738510132	0.2168571501970291
1	0.25013333559036255	0.24593333899974823	0.20133332908153534
2	0.2618333399295807	0.259799987077713	0.2174285650253296
3	0.2572000026702881	0.25626665353775024	0.21438094973564148
4	0.2698333263397217	0.26626667380332947	0.2193809449672699
5	0.2552333474159241	0.25193333625793457	0.21766667068004608
6	0.26436665654182434	0.26393333077430725	0.22395238280296326
7	0.25548332929611206	0.25066667795181274	0.20161904394626617
8	0.26026666164398193	0.2555333375930786	0.22090476751327515
9	0.2768999934196472	0.2755333185195923	0.2259523868560791
10	0.2654166519641876	0.2614666521549225	0.2140476256608963
11	0.2644500136375427	0.26080000400543213	0.22119048237800598
12	0.25661665201187134	0.2539333403110504	0.21314285695552826
13	0.26828333735466003	0.26746666431427	0.2206190526485443
14	0.26151666045188904	0.2577333450317383	0.21290476620197296
15	0.2765333354473114	0.27326667308807373	0.21157142519950867
16	0.2653999924659729	0.26073333621025085	0.21776190400123596
17	0.27246665954589844	0.26899999380111694	0.2156190425157547
18	0.26563334465026855	0.26159998774528503	0.20866666734218597
19	0.2682333290576935	0.26506665349006653	0.22633333504199982
20	0.25995001196861267	0.25679999589920044	0.21223808825016022
21	0.2777499854564667	0.2773999869823456	0.22119048237800598
22	0.251066654920578	0.24846667051315308	0.2059047669172287
23	0.25850000977516174	0.25406667590141296	0.2041904777288437
24	0.26045000553131104	0.2572000026702881	0.21328571438789368
25	0.26243332028388977	0.2598666548728943	0.21176190674304962
26	0.2675666809082031	0.26466667652130127	0.2167142927646637
27	0.26471665501594543	0.2603333294391632	0.21242856979370117
28	0.26213333010673523	0.26186665892601013	0.2063809484243393
29	0.2601499855518341	0.2587999999523163	0.20928572118282318
30	0.26809999346733093	0.263866662979126	0.23076190054416656
31	0.275133341550827	0.272599995136261	0.20947618782520294
32	0.2614666521549225	0.25886666774749756	0.20271427929401398
33	0.27596667408943176	0.2734000086784363	0.21809524297714233
34	0.2651999890804291	0.26460000872612	0.22276189923286438
35	0.2551000118255615	0.25173333287239075	0.22285714745521545
36	0.2651500105857849	0.26233333349227905	0.20852380990982056
37	0.26313334703445435	0.25940001010894775	0.21019047498703003
38	0.264516681432724	0.2608666718006134	0.21376191079616547
39	0.2564166784286499	0.25386667251586914	0.21042856574058533
40	0.26678332686424255	0.26313334703445435	0.21995237469673157
41	0.2578166723251343	0.2544666528701782	0.20495237410068512
42	0.26153331995010376	0.25726667046546936	0.21114285290241241
43	0.26128333806991577	0.25733333826065063	0.2140476256608963
44	0.2677333354949951	0.2629333436489105	0.20580951869487762
45	0.26623332500457764	0.26153331995010376	0.2136666625738144
46	0.2725333273410797	0.2709333300590515	0.2191428542137146
47	0.26378333568573	0.2632000148296356	0.22742857038974762
48	0.2611333429813385	0.25806665420532227	0.2124761939048767
49	0.26524999737739563	0.26206666231155396	0.2147618979215622
50	0.26971668004989624	0.2664666771888733	0.21785713732242584
51	0.27371665835380554	0.27186667919158936	0.21580952405929565
52	0.26911666989326477	0.265666663646698	0.21414285898208618
53	0.265583336353302	0.2603999972343445	0.2131904810667038
54	0.25635001063346863	0.2534666657447815	0.20728571712970734
55	0.2568666636943817	0.255866676568985	0.21109524369239807
56	0.26341667771339417	0.25893333554267883	0.20900000631809235
57	0.25816667079925537	0.2550666630268097	0.22309523820877075
58	0.2590833306312561	0.25699999928474426	0.2089523822069168
59	0.2612333297729492	0.25893333554267883	0.21104761958122253
60	0.24703332781791687	0.24246667325496674	0.19809523224830627
61	0.2599666714668274	0.25780001282691956	0.2125714272260666
62	0.2761833369731903	0.2739333212375641	0.2178095281124115
63	0.26206666231155396	0.25966668128967285	0.21314285695552826
64	0.2583500146865845	0.2563999891281128	0.21966665983200073
65	0.27008333802223206	0.2669333219528198	0.22261904180049896
66	0.25511667132377625	0.2520666718482971	0.21228571236133575
67	0.25538334250450134	0.251800000667572	0.2059047669172287
68	0.2603333294391632	0.25786668062210083	0.21433334052562714
69	0.2578999996185303	0.25486665964126587	0.2089523822069168
70	0.2557166814804077	0.2515333294868469	0.2142857164144516
71	0.26261666417121887	0.26306667923927307	0.21747618913650513
72	0.26311665773391724	0.2595333456993103	0.21704761683940887
73	0.264849990606308	0.26126667857170105	0.22490476071834564
74	0.2653166651725769	0.26179999113082886	0.22190475463867188
75	0.2653999924659729	0.2614000141620636	0.21752381324768066
76	0.25796666741371155	0.2560666799545288	0.20890475809574127
77	0.2623833417892456	0.25973331928253174	0.22080951929092407
78	0.2699333429336548	0.2678000032901764	0.21838095784187317
79	0.2692500054836273	0.26493334770202637	0.22261904180049896
80	0.265749990940094	0.2609333395957947	0.21542857587337494
81	0.26448333263397217	0.26306667923927307	0.21699999272823334
82	0.26018333435058594	0.25646665692329407	0.2174285650253296
83	0.2610333263874054	0.2601333260536194	0.20957142114639282
84	0.27364999055862427	0.27059999108314514	0.22409524023532867
85	0.2681666612625122	0.26626667380332947	0.20923809707164764
86	0.2632666528224945	0.26026666164398193	0.22100000083446503
87	0.26768332719802856	0.2645333409309387	0.22190475463867188
88	0.2694166600704193	0.266400009393692	0.22152380645275116
89	0.2632499933242798	0.25966668128967285	0.21799999475479126
90	0.27213332056999207	0.26866665482521057	0.22014285624027252
91	0.2547999918460846	0.251800000667572	0.2207142859697342
92	0.26010000705718994	0.25813332200050354	0.20900000631809235
93	0.2661166787147522	0.26179999113082886	0.20923809707164764
94	0.2648000121116638	0.262800008058548	0.20680952072143555
95	0.25885000824928284	0.2561333477497101	0.22057142853736877
96	0.2635500133037567	0.26019999384880066	0.23023809492588043
97	0.2591499984264374	0.2550666630268097	0.2257142812013626
98	0.26660001277923584	0.2653999924659729	0.21066667139530182
99	0.2600666582584381	0.2571333348751068	0.21095238626003265
100	0.257916659116745	0.2529333233833313	0.20490476489067078
101	0.2561333477497101	0.25540000200271606	0.21071428060531616
102	0.25929999351501465	0.25753334164619446	0.21942856907844543
103	0.2683500051498413	0.26600000262260437	0.2138095200061798
104	0.25903332233428955	0.25540000200271606	0.22480952739715576
105	0.2644333243370056	0.2622666656970978	0.20819047093391418
106	0.2593500018119812	0.25653332471847534	0.22257143259048462
107	0.25876668095588684	0.2571333348751068	0.20819047093391418
108	0.25851666927337646	0.25626665353775024	0.2087142914533615
109	0.2609499990940094	0.25920000672340393	0.22185714542865753
110	0.25841665267944336	0.2556000053882599	0.2066190540790558
111	0.27250000834465027	0.26846668124198914	0.22252380847930908
112	0.25931665301322937	0.25566667318344116	0.22714285552501678
113	0.26241666078567505	0.25839999318122864	0.21400000154972076
114	0.2654166519641876	0.2639999985694885	0.2229047566652298
115	0.26303333044052124	0.26213333010673523	0.21328571438789368
116	0.25341665744781494	0.25226667523384094	0.21823810040950775
117	0.263616681098938	0.2608666718006134	0.21195238828659058
118	0.26608332991600037	0.26339998841285706	0.21847619116306305
119	0.2570500075817108	0.2556000053882599	0.20647619664669037
120	0.26251667737960815	0.259799987077713	0.21266666054725647
121	0.25903332233428955	0.25786668062210083	0.21466666460037231
122	0.2669166624546051	0.2648000121116638	0.21419048309326172
