               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.028937,            0.011424,            0.012472,             0.89526,             0.94752,             0.96718,             0.68889,            0.025108,           0.0085774,           0.0087962,            0.007543,            0.007543,            0.007543
                  37,            0.028285,            0.010973,             0.01158,             0.94502,             0.91707,             0.96691,             0.68967,            0.023891,           0.0085832,           0.0082544,            0.007416,            0.007416,            0.007416
                  38,            0.028582,            0.011336,            0.011476,             0.88201,               0.925,             0.95166,             0.65661,            0.025384,           0.0088154,           0.0088993,           0.0072872,           0.0072872,           0.0072872
                  39,            0.028321,            0.011105,             0.01113,             0.94513,             0.89442,             0.96302,             0.67419,            0.024886,           0.0086835,           0.0082009,           0.0071566,           0.0071566,           0.0071566
                  40,            0.027542,             0.01124,            0.010979,             0.95467,             0.90793,             0.96412,             0.71244,            0.023746,           0.0082953,           0.0073099,           0.0070243,           0.0070243,           0.0070243
                  41,            0.027024,            0.011105,            0.010388,             0.89644,             0.93287,              0.9552,             0.68202,            0.024562,           0.0085684,           0.0077888,           0.0068906,           0.0068906,           0.0068906
                  42,            0.027386,            0.011097,            0.010255,             0.95348,                0.89,             0.95885,             0.69547,            0.024613,           0.0084809,            0.007633,           0.0067555,           0.0067555,           0.0067555
                  43,            0.026851,            0.011051,           0.0093955,             0.95156,             0.90529,             0.96115,             0.70908,            0.023126,           0.0082991,           0.0072292,           0.0066191,           0.0066191,           0.0066191
                  44,            0.027179,            0.011081,            0.008936,             0.94086,             0.90061,             0.96836,             0.71347,            0.022656,           0.0083189,           0.0076791,           0.0064816,           0.0064816,           0.0064816
                  45,            0.025786,            0.010562,           0.0093919,             0.93006,             0.92281,             0.96486,             0.73604,            0.022279,           0.0083806,           0.0074379,           0.0063432,           0.0063432,           0.0063432
                  46,            0.025234,            0.010433,           0.0089433,             0.94168,              0.9208,             0.96621,             0.74357,            0.022669,           0.0086118,           0.0066688,            0.006204,            0.006204,            0.006204
                  47,            0.025653,             0.01084,           0.0087137,             0.95427,             0.93316,             0.97835,             0.73766,            0.022081,           0.0084818,            0.005925,            0.006064,            0.006064,            0.006064
                  48,            0.024962,            0.010519,           0.0081984,             0.95685,             0.93007,             0.96887,             0.71053,            0.022377,           0.0080616,           0.0063581,           0.0059235,           0.0059235,           0.0059235
                  49,            0.024332,            0.010299,           0.0078223,             0.92067,             0.95414,             0.97228,              0.7186,            0.023199,           0.0078986,           0.0061187,           0.0057826,           0.0057826,           0.0057826
                  50,            0.024276,            0.010591,           0.0077614,             0.94459,             0.93781,             0.96794,             0.72473,            0.021744,           0.0080949,           0.0061138,           0.0056413,           0.0056413,           0.0056413
                  51,            0.024155,           0.0098879,           0.0074178,              0.9347,             0.93835,             0.97113,             0.73536,            0.022426,           0.0081696,           0.0063244,              0.0055,              0.0055,              0.0055
                  52,            0.024475,            0.010345,           0.0077719,             0.95876,             0.94502,             0.97338,             0.72894,             0.02279,            0.008188,           0.0055941,           0.0053587,           0.0053587,           0.0053587
                  53,            0.024389,            0.010265,           0.0075648,             0.95694,             0.92964,             0.96819,             0.71763,            0.021996,           0.0081692,            0.006087,           0.0052174,           0.0052174,           0.0052174
                  54,            0.023765,            0.010101,           0.0071925,             0.95736,             0.93386,             0.97892,             0.72655,            0.022094,           0.0078635,           0.0056919,           0.0050765,           0.0050765,           0.0050765
                  55,            0.023065,            0.010098,           0.0073288,             0.96384,             0.94859,             0.98009,             0.77002,            0.021208,           0.0081646,             0.00505,            0.004936,            0.004936,            0.004936
                  56,            0.022875,           0.0098887,           0.0070984,             0.95796,             0.91738,             0.97336,             0.72874,            0.022568,           0.0080823,           0.0051445,            0.004796,            0.004796,            0.004796
                  57,            0.022235,           0.0098268,           0.0067697,             0.94814,             0.95297,             0.97507,               0.751,              0.0217,           0.0082736,           0.0052356,           0.0046568,           0.0046568,           0.0046568
