epoch	train_acc	test_acc	val_acc
0	0.16253332793712616	0.16120000183582306	0.09433333575725555
1	0.2318333387374878	0.22793333232402802	0.18638095259666443
2	0.25601667165756226	0.2524000108242035	0.24633333086967468
3	0.30140000581741333	0.29846665263175964	0.2853333353996277
4	0.31708332896232605	0.3136666715145111	0.2857142984867096
5	0.32910001277923584	0.3230666518211365	0.2763333320617676
6	0.34246665239334106	0.34113332629203796	0.2814761996269226
7	0.35696667432785034	0.356466680765152	0.2807618975639343
8	0.36516666412353516	0.361133337020874	0.283047616481781
9	0.3693833351135254	0.36873334646224976	0.289000004529953
10	0.38626667857170105	0.3885333240032196	0.29657143354415894
11	0.39043334126472473	0.3922666609287262	0.2996666729450226
12	0.3908500075340271	0.39126667380332947	0.29038095474243164
13	0.40218332409858704	0.4036666750907898	0.29561904072761536
14	0.40183332562446594	0.4017333388328552	0.29404762387275696
15	0.4108666777610779	0.4137333333492279	0.29633334279060364
16	0.41385000944137573	0.4140666723251343	0.30204761028289795
17	0.40625	0.4059999883174896	0.2997142970561981
18	0.4177333414554596	0.416866660118103	0.3014761805534363
19	0.4205666780471802	0.42026665806770325	0.3102857172489166
20	0.42061665654182434	0.4185999929904938	0.29899999499320984
21	0.41815000772476196	0.41546666622161865	0.3016666769981384
22	0.4349333345890045	0.4320000112056732	0.32038095593452454
23	0.43486666679382324	0.4322666525840759	0.30752381682395935
24	0.4344833195209503	0.4318000078201294	0.3108571469783783
25	0.43871667981147766	0.4368666708469391	0.3162856996059418
26	0.4390333294868469	0.4374000132083893	0.30971428751945496
27	0.4329833388328552	0.4277999997138977	0.3087143003940582
28	0.4458000063896179	0.4440000057220459	0.30676189064979553
29	0.4429999887943268	0.4408666789531708	0.308095246553421
30	0.4338666796684265	0.4309999942779541	0.3009047508239746
31	0.4411666691303253	0.4392000138759613	0.31700000166893005
32	0.4450666606426239	0.4445333480834961	0.3016666769981384
33	0.45190000534057617	0.44699999690055847	0.3129047751426697
34	0.4609000086784363	0.45820000767707825	0.31685712933540344
35	0.4557333290576935	0.453000009059906	0.31542858481407166
36	0.4590499997138977	0.4551999866962433	0.32028570771217346
37	0.45711666345596313	0.4543333351612091	0.3030952513217926
38	0.4663499891757965	0.46293333172798157	0.318619042634964
39	0.45660001039505005	0.4548666775226593	0.316095232963562
40	0.46541666984558105	0.4631333351135254	0.3194761872291565
41	0.4662500023841858	0.46353334188461304	0.3167142868041992
42	0.46353334188461304	0.4604666531085968	0.31809523701667786
43	0.46301665902137756	0.46033334732055664	0.31380951404571533
44	0.4671666622161865	0.4636666774749756	0.3092857003211975
45	0.46709999442100525	0.4636666774749756	0.31323808431625366
46	0.470716655254364	0.46673333644866943	0.3131904900074005
47	0.4739833474159241	0.4713333249092102	0.3146190345287323
48	0.4760499894618988	0.4710666537284851	0.3313809633255005
49	0.4743666648864746	0.4722000062465668	0.3155714273452759
50	0.4762333333492279	0.47246667742729187	0.323761910200119
51	0.46338334679603577	0.46399998664855957	0.3080476224422455
52	0.47493332624435425	0.47386667132377625	0.32952380180358887
53	0.47591665387153625	0.4733999967575073	0.32842856645584106
54	0.4828999936580658	0.48266667127609253	0.3181428611278534
55	0.4830833375453949	0.48080000281333923	0.32719048857688904
56	0.4860166609287262	0.4838666617870331	0.33580952882766724
57	0.47171667218208313	0.4702666699886322	0.31652382016181946
58	0.48001667857170105	0.4774666726589203	0.33266666531562805
59	0.48010000586509705	0.4790666699409485	0.31928572058677673
60	0.48170000314712524	0.48053333163261414	0.3405238091945648
61	0.47635000944137573	0.47760000824928284	0.32271429896354675
62	0.48213332891464233	0.48213332891464233	0.32719048857688904
63	0.48919999599456787	0.4882666766643524	0.33338093757629395
64	0.4804166555404663	0.48186665773391724	0.3232381045818329
65	0.47983333468437195	0.47833332419395447	0.3200952410697937
66	0.49068334698677063	0.4858666658401489	0.34080952405929565
67	0.4895166754722595	0.48473334312438965	0.3304285705089569
68	0.483516663312912	0.4806666672229767	0.3255714178085327
69	0.4894166588783264	0.49079999327659607	0.3199999928474426
70	0.4832499921321869	0.4812000095844269	0.3132857084274292
71	0.4919666647911072	0.49026668071746826	0.33338093757629395
72	0.49985000491142273	0.4991999864578247	0.32876190543174744
73	0.4846666753292084	0.4846000075340271	0.3171428442001343
74	0.48805001378059387	0.4869999885559082	0.3215238153934479
75	0.49114999175071716	0.48873332142829895	0.3406190574169159
76	0.4904666543006897	0.4883333444595337	0.332571417093277
77	0.4841333329677582	0.48053333163261414	0.32476189732551575
78	0.48438334465026855	0.48073333501815796	0.3236190378665924
79	0.49129998683929443	0.49026668071746826	0.32866665720939636
80	0.48715001344680786	0.4832000136375427	0.3295714259147644
81	0.48928332328796387	0.4851999878883362	0.3199999928474426
82	0.5021499991416931	0.5008000135421753	0.33823809027671814
83	0.491433322429657	0.4896666705608368	0.3272857069969177
84	0.4888833463191986	0.4873333275318146	0.32295238971710205
85	0.4967833459377289	0.49433332681655884	0.3446190357208252
86	0.4935666620731354	0.4896000027656555	0.3378095328807831
87	0.4858333468437195	0.4830666780471802	0.32028570771217346
88	0.4941166639328003	0.490200012922287	0.3295714259147644
89	0.49941667914390564	0.4950000047683716	0.3408571481704712
90	0.49701666831970215	0.4947333335876465	0.3265238106250763
91	0.4917166531085968	0.4862666726112366	0.3202380836009979
92	0.498116672039032	0.4959999918937683	0.33314284682273865
93	0.49320000410079956	0.4883333444595337	0.329714298248291
94	0.503933310508728	0.5004000067710876	0.3329523801803589
95	0.48844999074935913	0.4856666624546051	0.3266666531562805
96	0.4964500069618225	0.49166667461395264	0.3315238058567047
97	0.49391666054725647	0.4893999993801117	0.3439047634601593
98	0.48926666378974915	0.4848666787147522	0.33033332228660583
99	0.499833345413208	0.4957333207130432	0.3374761939048767
100	0.49806666374206543	0.4936666786670685	0.35304760932922363
101	0.49959999322891235	0.4954666793346405	0.33947619795799255
102	0.48981666564941406	0.4864666759967804	0.3235238194465637
103	0.5069666504859924	0.5053333044052124	0.3314761817455292
104	0.4928666651248932	0.49006667733192444	0.33609524369239807
105	0.5083833336830139	0.505466639995575	0.33523809909820557
106	0.49896666407585144	0.4972666800022125	0.3312857151031494
107	0.5065666437149048	0.505133330821991	0.3383333384990692
108	0.4858333468437195	0.48559999465942383	0.33085715770721436
109	0.5009833574295044	0.49959999322891235	0.33823809027671814
110	0.5162500143051147	0.5145999789237976	0.3460952341556549
111	0.5064333081245422	0.5042666792869568	0.34676191210746765
112	0.5020666718482971	0.49779999256134033	0.3423333466053009
113	0.5099999904632568	0.5084666609764099	0.33628571033477783
114	0.5070666670799255	0.500333309173584	0.3452380895614624
115	0.5079833269119263	0.5055999755859375	0.3440000116825104
116	0.49693334102630615	0.49346667528152466	0.3398571312427521
117	0.49674999713897705	0.49453333020210266	0.3380476236343384
118	0.5047500133514404	0.5047333240509033	0.3478095233440399
